isbn,title,authors,overview
9781631408465,Locke & Key: Small World Deluxe Edition,"['Hill', 'Joe']",
9781631408298,,,
9781631407796,,,
9781631407499,Wynonna Earp Volume 1: Homecoming,['Beau Smith'],
9781631407260,Who Killed Kurt Cobain?: The Story Of Boddah,['Nicolas Otero'],
9781631407123,Strawberry Shortcake Volume 1: Return Of The Purple Pieman,"['Ball, Georgia']",
9781631407109,"Skylanders: Dive, Dive, Dive","['Ron Marz', 'David  A Rodriguez']",
9781631406652,,,
9781631406539,Angry Birds Comics Volume 4: Fly Off The Handle,"['Paul Tobin', 'Kari Korhonen', 'Janne Toriseva', 'Pascal Oost', 'Glenn Dakin']",
9781631406515,The Amazing Spider-man: The Ultimate Newspaper Comics Collection Volume 3 (1981-1982) (spider-man Newspaper Comics),['Stan Lee'],
9781631406508,Alack Sinner: The Age Of Innocence,['Carlos Sampayo'],
9781631405815,Skylanders: Secret Agent Secrets,"['Marz, Ron', 'Rodriguez, David  A']",
9781631405686,Angry Birds: Big Movie Eggstravaganza,"['Paul Tobin', 'Jeff Parker']",
9781631405495,,,
9781631405303,Walt Disney's Donald Duck: The Sunday Newspaper Comics Volume 1 (donald Duck Sunday Comics),['Bob Karp'],
9781631404986,The Amazing Spider-man: The Ultimate Newspaper Comics Collection Volume 2 (1979-1981) (spider-man Newspaper Comics),['Stan Lee'],
9781631404689,Paracuellos,"['Giménez, Carlos , 1941- (author,) (illustrator.)']",
9781631403958,Jem And The Holograms Volume 1: Showtime,['Kelly Thompson'],
9781631403682,Angry Birds Comics Volume 3: Sky High,"['Janne Toriseva', 'Glenn Dakin', 'Paul Tobin', 'Ian Carney', 'Pascal Oost', 'Kivi Larmola', 'Kari Korhonen']",
9781631403514,The Amazing Spider-man: The Ultimate Newspaper Comics Collection Volume 1 (1977-1978) (spider-man Newspaper Comics),['Stan Lee'],
9781631403248,My Little Pony: Friendship Is Magic Volume 7,"['Katie Cook', 'Ted Anderson']",
9781631403149,Punky Brewster Volume 1,['Joelle Sellner'],
9781631403125,Saved By The Bell Volume 1,['Joelle Seller'],
9781631402685,Skylanders: Return Of The Dragon King,"['Ron Marz', 'David  A Rodriguez']",
9781631402586,Angry Birds / Transformers: Age Of Eggstinction,['John Barber'],
9781631402487,Angry Birds Comics Volume 2: When Pigs Fly,"['Paul Tobin', 'Janne Toriseva', 'François Corteggiani', 'Pascal Oost', 'Anastasia Heinzl']",
9781631402432,My Little Pony: Friends Forever Volume 3 (mlp Friends Forever),"['Christina Rice', 'Ted Anderson', 'Barbara Randall Kesel']",
9781631402371,,,
9781631402036,,,
9781631401596,,,
9781631401442,Locke & Key Volume 6: Alpha & Omega,['Joe Hill'],
9781631401411,Skylanders: The Kaos Trap,['Ron Marz'],
9781631400902,Angry Birds Comics Volume 1: Welcome To The Flock,"['Jeff Parker', 'Paul Tobin']",
9781631400766,Berkeley Breathed's Academia Waltz And Other Profound Transgressions (bloom County),"['Breathed', 'Berkeley']",
9781631376115,"We Celebrate Kwanzaa In Winter (21st Century Basic Skills Library, Level 1: Let's Look At Winter)",['Rebecca Felix'],
9781631355448,,,
9781631280122,,,
9781631280061,,,
9781631280054,,,
9781631219979,,,
9781631218569,,,
9781631217333,,,
9781631215650,Moon Grand Canyon (travel Guide),,
9781631215155,,,
9781631214400,,,
9781631214028,Rick Steves' Pocket Amsterdam,"['Rick Steves', 'Gene Openshaw']",
9781631213618,Moon Israel & The West Bank: Including Petra (moon Handbooks),"['Belmaker', 'Genevieve']",
9781631213311,"Moon Rome, Florence & Venice (travel Guide)","['Cohen', 'Alexei J.']",
9781631213168,,,
9781631211928,,,
9781631211867,,,
9781631211843,,,
9781631211805,,,
9781631211768,,,
9781631211690,,,
9781631211386,,,
9781631211331,,,
9781631211133,,,
9781631210846,,,
9781631210709,,,
9781631210693,Moon Savannah: Including Hilton Head (moon Handbooks),['Jim Morekis'],
9781631210600,Rick Steves Snapshot Copenhagen & The Best Of Denmark,['Rick Steves'],
9781631210464,,,
9781631210327,,,
9781631210280,,,
9781631121807,,,
9781631121531,,,
9781631121289,,,
9781631121173,,,
9781631064555,The Art Of Being Bill: Bill Murray And The Many Faces Of Awesome,"['Ezra Croft', 'Jennifer Raiser']",
9781631063336,Instant Pot® Electric Pressure Cooker Cookbook (an Authorized Instant Pot® Cookbook): Quick & Easy Recipes For Everyday Eating,"['Sara Quessenberry', 'Kate Merker']",
9781631063329,,,
9781631063282,Tarzan Of The Apes And The Return Of Tarzan (knickerbocker Classics),"['Burroughs', 'Edgar Rice']",
9781631062940,Cooking With Nonna: Celebrate Food & Family With Over 100 Classic Recipes From Italian Grandmothers,['Rossella Rago'],
9781631062575,"Cooking With Flavor Bombs: Prep It, Freeze It, Drop It . . . Transform Dinner!",['Giovannina Bellino'],
9781631062551,"Dump Cakes From Scratch: Nearly 100 Recipes To Dump, Bake, And Devour",['Jennifer Lee'],
